year,title,lb_rating,tmdb_rating,genres,runtime_min,budget,revenue,original_language,production_companies,imdb_id,tmdb_id,original_title,tmdb_popularity,vote_count,release_date,overview,production_countries,status,tagline
1974,Mazinger Z vs. Doctor Hell,None,0.0,"Science Fiction, Action, Animation",25,0,0,ja,"Dynamic Planning, Toei Animation",tt0422701,456475,マジンガーZ対ドクターヘル,3.1601,0,1974-03-16,"Episode 57 ""Dr. Hell Occupies Japan"" of the original TV show, shown as a movie.",Japan,Released,
1974,A Young Lady's Resentment,None,0.0,Horror,93,0,0,ko,,tt3143288,322046,Nangjahan,2.1813,0,1974-09-21,"As the king succeeds to the throne, His Excellency Kim Han-Jik commits suicide after he entrusted his children to his faithful servant Lee Kang-Hak since he is afraid of being invited to a disaster. Newly charged lord of the town harbors an evil heart to Suk-Yong, Kim's daughter, rather he is on the edge of being killed by her. He is saved by Kang-Hak who kills her and Kim's sons. After that Kang-Hak is on a streak of success and finally becomes the lord of that town. One day Suk-Young's ghost appears to torture Kang-Hak while villagers are killed every day until Kang-Hak is the only survivor. On the day even Kang-Hak is supposed to be killed, His Excellency Kim's ghost takes other ghosts. After a while Kang-Hak wakes up and sets up a tombstone to console them.",South Korea,Released,
1974,Love Is in the Green Wind,None,6.9,Drama,93,0,0,ja,Ieki Production,tt0071776,238675,恋は緑の風の中,2.0328,22,1974-11-23,A youthful film depicting the sexual awakening of a boy who has just entered adolescence and his heartbreaking romance during the summer holidays with a young sprightly girl.,Japan,Released,
1974,Yakuza vs. Gang Leader,None,5.0,"Crime, Drama",94,0,0,ja,Toei Company,tt0223375,439635,極道VS不良番長,1.9404,4,1974-11-22,Gokudo Shimamura comes to blows with the Delinquent Boss who rolls into town with his motorcycle gang.,Japan,Released,
1974,The Scoundler vs. The Viper Brothers,None,0.0,"Action, Comedy, Crime",90,0,0,ja,Toei Company,tt0225877,904685,極道VSまむし,1.8571,0,1974-08-31,"A crossover between Wakayama's Gokudo and Sugawara Mamushi series. Gokudo runs a restaurant and makes Takuzo Kawatani his kitchen bitch. He tries to do the same for the Mamushi bros. but the boys don't play along, which pisses Gokudo off. Things get worse when he starts helping a young teacher and Bunta has a crush on a pretty girl... and unbeknownst to them it's the same woman! Yes, the film has not one but two romantic subplots! Of course it all ends in bloodshed.",Japan,Released,
1974,News Hen,None,0.0,"Comedy, Romance",0,0,0,zh,,tt1240956,583735,Nu ji zhe,1.7273,0,1974-12-05,An early romantic comedy starring Brigitte Lin.,Taiwan,Released,
1974,Godzilla vs. Mechagodzilla,3.3,7.0,"Action, Adventure, Science Fiction",84,0,1330000,ja,"TOHO, Toho Eizo Bijutsu, Toho Laboratory, Tokyo Laboratory",tt0071565,38582,ゴジラ対メカゴジラ,1.6153,274,1974-03-21,"An Okinawan prophecy that foretells the destruction of the Earth is seeming fulfilled when Godzilla emerges to return to his destructive roots. But not all is what it seems after Godzilla breaks his ally Anguirus's jaw. Matters are further complicated when a second Godzilla emerges, revealing the doppelgänger as a mechanical weapon.",Japan,Released,"Flying through space and firing missiles! A dreadful Godzilla, whose whole body is a weapon, appears!"
1974,Flower & Snake,3.09,5.4,"Thriller, Drama, Horror",74,0,0,ja,Nikkatsu Corporation,tt0225920,49573,花と蛇,1.5796,48,1974-06-22,"Shizuka is the aristocratic wife of the president of a large company. When she wants to divorce her domineering husband, he orders his employee Yoshi, the son of an adult toy store owner, to train his wife to become sexually submissive.",Japan,Released,
1974,The Golden Lotus,3.13,7.0,"Romance, Action, Drama",111,0,0,zh,Shaw Brothers,tt0071567,50146,金瓶雙艷,1.432,67,1974-01-17,"Golden Lotus is based, in part, on Jin Ping Mei, a famous erotic novel of ancient China. Li Han-Hsiang adapted part of the story into this film, which starts with Hsi Men Ching, a successful merchant, wooing Pan Chin Lien, the beautiful wife of one of the townspeople.",Hong Kong,Released,
1975,UFO Robot Grendizer Theatrical Version,None,7.0,,0,0,0,ja,,,1085678,UFOロボ グレンダイザー 劇場版,2.8581,2,1975-12-20,Special episode in cinemascope format for Japanese cinemas.,Japan,Released,
1975,Poruno repōto: Sex shikakenin,None,5.0,,68,0,0,ja,Production Taka,tt2197642,235291,ポルノレポート　ＳＥＸ仕掛人,2.5045,7,1975-11-22,,Japan,Released,
1975,Lesbian World: Fondling,None,3.5,Drama,69,0,0,ja,Nikkatsu Corporation,tt0287177,666781,続・レスビアンの世界　愛撫,2.0404,3,1975-06-04,"Naomi, who runs a boutique, is a lesbian and has been having homosexual relationships with her staff, Reiko, and a married woman, Miyako. Her friend Mari, a singer, is also a lesbian, and this is a complicated love story between two women that begins when Reiko falls in love with her one-sidedly.",Japan,Released,
1975,Goodbye Bruce Lee: His Last Game of Death,2.91,5.0,"Action, Drama",86,0,0,zh,Yu-Yun Film Co,tt0073061,48295,新死亡遊戲 / Game of Death,1.828,9,1975-02-16,"A young man (Bruce Li) unwittingly gets wrapped up in a money scam. When he refuses to give the cash back, the bad guys kidnap his girlfriend and hold her hostage in the Tower Of Death. Once there, he is given two options. Watch his girlfriend get thrown off the top or fight various martial artists on 7 different levels to win his girlfriend back.","Hong Kong, Taiwan",Released,Long live the king!
1975,The Bullet Train,3.48,6.8,"Action, Crime, Drama, Thriller",152,0,0,ja,Toei Company,tt0080479,47634,新幹線大爆破,1.76,64,1975-07-05,"A Japanese bullet train is threatened with a bomb that will explode automatically if the train slows below 80 km/h, unless a ransom is paid. Police race to find the bombers so the train crew can learn how to defuse the bomb.",Japan,Released,They said it couldn't happen... But for 1500 passengers Bullet Train 109 became a nightmare journey that just couldn't be stopped!
1975,Graveyard of Honor,3.68,6.6,"Crime, Action",94,0,0,ja,Toei Company,tt0073207,71851,仁義の墓場,1.2881,52,1975-02-15,A self-destructive man becomes a powerful member of the yakuza but quickly loses his self-control. Based on the true story of Rikio Ishikawa.,Japan,Released,Only crows will cry when I die!
1975,The Gambling Syndicate,None,0.0,"Crime, Action",81,0,0,zh,Shaw Brothers,tt0193889,187674,惡霸,1.2632,0,1975-04-19,A provincial detective seeks to take down a local gambling syndicate with the help of two convicts.,Hong Kong,Released,
1975,All Men Are Brothers,3.39,6.9,"Action, Adventure, Drama",102,0,0,zh,Shaw Brothers,tt0071389,56277,蕩寇誌,1.1839,19,1975-05-10,"Based on one of China's enduring epic novels, written in the 14th century, ""All Men Are Brothers"" continues the patriotic story of righteous warriors battling despotic leaders, featuring mythic characters familiar to every Chinese, and with a cast that has achieved an equally celebrated status among Shaw Brothers devotees.",Hong Kong,Released,
1975,Terror of Mechagodzilla,3.22,6.8,"Science Fiction, Action, Drama",83,0,970000,ja,"TOHO, Toho Eizo Bijutsu, Tokyo Laboratory",tt0073373,19333,メカゴジラの逆襲,1.1468,239,1975-03-15,"A submarine expedition to salvage the remains of Mechagodzilla is thwarted by a massive dinosaur named Titanosaurus. An Interpol investigation leads biologist Ichinose to uncover the work of Dr. Mafune and his mysterious daughter Katsura. Aligned with the Black Hole Aliens, Katsura's life becomes entwined with the resurrected machine.",Japan,Released,It has become even more enraged! It has even more powerful weapons! Mechagodzilla has been resurrected!
1975,Dark Lady สตรีที่โลกลืม,None,7.0,Drama,0,0,0,th,,tt0217024,1238732,Dark Lady สตรีที่โลกลืม,1.1436,1,1975-02-07,,,Released,
1976,In the Realm of the Senses,3.63,6.578,"Drama, Romance",105,0,7650000,ja,"Argos films, Oshima Productions, Shibata Organisation",tt0074102,5879,愛のコリーダ,8.3931,706,1976-09-15,"A passionate telling of the story of Sada Abe, a woman whose affair with her master led to an obsessive and ultimately destructive sexual relationship.","Japan, France",Released,Never before had a man and a woman loved each other so intensely.
1976,Lady Moonflower,None,4.1,Drama,70,0,0,ja,Nikkatsu Corporation,tt0287162,143483,夕顔夫人,4.5511,7,1976-12-08,"Kizaki kidnaps Yuriko and engages in a rape and torture session with her, which he photographs. With the photos, he blackmails  flower arrangement teacher Yumeji, Yuriko's older sister. Rather than allow him to shame her clan by sending the photos to the media, Yumeji goes to Kizaki. Kizaki then proceeds to rape and torture Yumeji, who was his true desire all along.",Japan,Released,"The whip roars against the white porcelain skin, and the female body writhes in panting agony!"
1976,UFO Robot Grendizer vs. Great Mazinger,None,5.813,"Animation, Action, Adventure, Science Fiction",24,0,0,ja,"Dynamic Planning, Toei Animation",tt4096826,85311,UFOロボ グレンダイザー対グレートマジンガー,3.5167,17,1976-03-20,"Alien invaders take over Great Mazinger who is at the entrance of a museum next to Mazinger Z as symbols of peace. Grendizer fights the evil invaders and Great Mazinger is recovered.  When the Vegan empire dispatches a new general to oversee the takeover of Earth, he quickly manages to capture Koji Kabuto and, learning of Great Mazinger through interrogation, quickly commandeers it from a museum where it was kept as a symbol of peace.  It is now up to Duke Fleed aboard Grendizer to stop humanity's former defender from becoming its destroyer.",Japan,Released,
1976,Oxen Split Torturing,3.12,5.774,"Horror, Drama",80,0,0,ja,Toei Company,tt0367151,36225,徳川女刑罰絵巻　牛裂きの刑,2.7658,31,1976-09-04,"Two short stories set in Edo during the Shogun era. The first, during a time when Christians are persecuted vehemently, Iori falls in love with a young Christian girl. When she and her family are captured during a raid, his sadistic master takes her as his personal slave to torment Iori. The second follows Sutezo who, forced to serve the barbarous master of a brothel in order to repay his debts, befriends a young girl. Together, they both escape and struggle to get by on scams and petty theft.",Japan,Released,
1976,The Shaolin Avengers,3.37,6.8,Action,97,0,0,zh,"Shaw Brothers, Chang's Film Company",tt0074513,109088,方世玉與胡惠乾,1.6152,23,1976-06-18,"Heroism and romance combine in an action-packed martial arts story. When the Shaolin are betrayed by White-Browed Hermit, hotheaded warrior-hero Fong Sai Yuk vows revenge.","Hong Kong, Taiwan",Released,Four hands are better than two.
1976,New Fist of Fury,2.84,6.0,"Action, Thriller",119,10000000,0,zh,Lo Wei Motion Picture Company,tt0075439,18666,新精武門,1.381,89,1976-07-08,"A brother and sister escape from Japanese-occupied Shanghai to Japanese-occupied Taiwan, to stay with their grandfather who runs a Kung-Fu school there. However, the master of a Japanese Kung- Fu school in Taiwan has plans to bringing all other schools on the island under his domination, and part of his plan involves the murder of the grandfather.","Hong Kong, Taiwan",Released,One man. One style. One legend.
1976,Shaolin Wooden Men,3.22,6.8,Action,97,0,1013271,zh,Lo Wei Motion Picture Company,tt0075201,40829,少林木人巷,1.2943,134,1976-10-10,"Little Mute is an orphan traumatized into silence by the death of his father at the hands of a vicious fighting master. Living at the Shaolin monastery, he befriends a dangerous prisoner who teaches him a secret form of deadly kung fu. Seeing his intense determination, other masters share the wisdom of the Gliding Snake and Drunken Master techniques. In one of the most exciting fight scenes ever filmed, Little Mute must run the gauntlet of the famous 108 wooden men in an extreme test of skill and endurance. But if he becomes a master, will he use his unmatched force for redemption or revenge?",Hong Kong,Released,Revenge is his destiny.
1976,Shaolin Temple,3.48,6.2,"Action, Adventure",126,0,0,zh,"Shaw Brothers, Chang's Film Company",tt0075202,45736,少林寺,1.2034,34,1976-12-22,"There is no place more hallowed in the martial art world than China's Shaolin Temple. This special place deserves a special epic, which is what the martial arts maestro delivers in this battle between a brave brand of Chinese boxers and literally thousands of Qing troops - complete with betrayals, intrigues, and such novel fighting machines as 108 wooden robots. The conflicts grow in complexity, intensity and even suspense as monks struggle to stay alive in the face of overwhelming odds.",Hong Kong,Released,
1976,Manhunt,None,6.205,"Action, Crime, Drama",151,0,0,ja,Daiei Film,tt0327002,69846,君よ憤怒の河を渉れ,1.1878,22,1976-02-11,A tough prosecutor is falsely accused of theft and goes on the run to clear his name. He is assisted by the beautiful daughter of a rich man.,Japan,Released,
